source,target,weight
113568312,2289628938,1
113568312,245687754,1
113568312,2570829264,1
113568312,258370261,2
113568312,28082599,7
113568312,285655507,1
113568312,29398579,1
113568312,332188446,2
113568312,337065278,1
113568312,355989081,17
113568312,39743812,4
113568312,54936590,5
113568312,61121030,7
113568312,635895185,3
113568312,725003596811620353,2
1289235667516456962,129057534,20
1289235667516456962,1324334436,26
1289235667516456962,1368737382,17
1289235667516456962,158588740,17
1289235667516456962,160509668,2
1289235667516456962,16404141,16
1289235667516456962,207809313,25
1289235667516456962,2166444230,10
1289235667516456962,2289628938,4
1289235667516456962,245687754,5
1289235667516456962,2570829264,3
1289235667516456962,258370261,13
1289235667516456962,28082599,30
1289235667516456962,29398579,12
1289235667516456962,332188446,39
1289235667516456962,337065278,4
1289235667516456962,39743812,6
1289235667516456962,54936590,3
1289235667516456962,61121030,14
1289235667516456962,635895185,42
1289235667516456962,725003596811620353,2
129057534,1324334436,23
129057534,1368737382,12
129057534,146360682,32
129057534,160509668,2
129057534,16404141,7
129057534,207809313,26
129057534,2166444230,5
129057534,2289628938,4
129057534,245687754,5
129057534,2570829264,1
129057534,258370261,5
129057534,29398579,12
129057534,332188446,22
129057534,337065278,1
129057534,355989081,82
129057534,39743812,20
129057534,54936590,6
129057534,61121030,26
129057534,635895185,26
129057534,725003596811620353,2
1324334436,1368737382,70
1324334436,146360682,159
1324334436,158588740,21
1324334436,160509668,7
1324334436,16404141,18
1324334436,207809313,230
1324334436,2166444230,22
1324334436,245687754,14
1324334436,2570829264,8
1324334436,258370261,34
1324334436,28082599,26
1324334436,285655507,54
1324334436,332188446,22
1324334436,337065278,13
1324334436,54936590,13
1324334436,635895185,33
1324334436,725003596811620353,10
1368737382,158588740,8
1368737382,160509668,1
1368737382,2166444230,11
1368737382,2289628938,8
1368737382,245687754,11
1368737382,2570829264,6
1368737382,258370261,14
1368737382,28082599,17
1368737382,285655507,36
1368737382,29398579,3
1368737382,332188446,22
1368737382,337065278,6
1368737382,39743812,13
1368737382,54936590,6
1368737382,61121030,14
1368737382,725003596811620353,8
146360682,147994804,72
146360682,158588740,32
146360682,160509668,8
146360682,207809313,165
146360682,2166444230,20
146360682,2289628938,22
146360682,245687754,14
146360682,2570829264,11
146360682,258370261,34
146360682,28082599,41
146360682,285655507,66
146360682,29398579,5
146360682,332188446,44
146360682,337065278,14
146360682,39743812,28
146360682,54936590,15
146360682,61121030,35
146360682,635895185,55
146360682,725003596811620353,5
147994804,160509668,2
147994804,16404141,13
147994804,207809313,59
147994804,2166444230,12
147994804,2289628938,4
147994804,245687754,7
147994804,2570829264,4
147994804,258370261,11
147994804,332188446,35
147994804,337065278,5
147994804,39743812,12
147994804,54936590,7
147994804,725003596811620353,4
158588740,160509668,2
158588740,16404141,3
158588740,207809313,17
158588740,2289628938,4
158588740,245687754,8
158588740,2570829264,1
158588740,258370261,11
158588740,29398579,7
158588740,337065278,2
158588740,355989081,82
158588740,39743812,10
158588740,54936590,2
158588740,61121030,17
158588740,635895185,24
158588740,725003596811620353,2
160509668,16404141,3
160509668,18839785,26
160509668,207809313,7
160509668,2166444230,3
160509668,2289628938,4
160509668,245687754,3
160509668,2570829264,3
160509668,258370261,3
160509668,28082599,2
160509668,285655507,2
160509668,29398579,1
160509668,332188446,1
160509668,337065278,2
160509668,355989081,7
160509668,39743812,3
160509668,54936590,1
160509668,61121030,2
160509668,635895185,4
160509668,725003596811620353,1
16404141,2166444230,8
16404141,2289628938,4
16404141,245687754,1
16404141,2570829264,3
16404141,258370261,7
16404141,28082599,13
16404141,285655507,17
16404141,29398579,3
16404141,332188446,12
16404141,337065278,1
16404141,39743812,4
16404141,54936590,3
16404141,635895185,15
16404141,725003596811620353,3
18839785,2570829264,96
18839785,337065278,34
18839785,725003596811620353,61
207809313,2166444230,21
207809313,2289628938,19
207809313,245687754,7
207809313,2570829264,13
207809313,258370261,39
207809313,28082599,32
207809313,285655507,45
207809313,29398579,5
207809313,332188446,31
207809313,337065278,25
207809313,39743812,16
207809313,54936590,12
207809313,635895185,39
207809313,725003596811620353,19
2166444230,2289628938,6
2166444230,245687754,4
2166444230,2570829264,3
2166444230,258370261,8
2166444230,28082599,8
2166444230,285655507,6
2166444230,29398579,2
2166444230,337065278,3
2166444230,355989081,52
2166444230,39743812,6
2166444230,54936590,8
2166444230,61121030,11
2166444230,635895185,10
2166444230,725003596811620353,5
2289628938,245687754,5
2289628938,2570829264,4
2289628938,258370261,4
2289628938,28082599,3
2289628938,285655507,6
2289628938,29398579,2
2289628938,332188446,6
2289628938,337065278,1
2289628938,54936590,2
2289628938,61121030,4
2289628938,635895185,10
2289628938,725003596811620353,3
245687754,2570829264,2
245687754,258370261,4
245687754,28082599,4
245687754,285655507,7
245687754,29398579,1
245687754,332188446,10
245687754,337065278,3
245687754,39743812,16
245687754,54936590,3
245687754,61121030,4
245687754,635895185,7
245687754,725003596811620353,2
2570829264,258370261,1
2570829264,28082599,3
2570829264,285655507,3
2570829264,29398579,1
2570829264,332188446,3
2570829264,337065278,2
2570829264,355989081,14
2570829264,39743812,1
2570829264,54936590,2
2570829264,61121030,2
2570829264,635895185,2
2570829264,725003596811620353,5
258370261,28082599,9
258370261,285655507,15
258370261,29398579,4
258370261,332188446,16
258370261,337065278,7
258370261,355989081,67
258370261,39743812,6
258370261,54936590,2
258370261,61121030,8
258370261,635895185,14
258370261,725003596811620353,2
28082599,29398579,7
28082599,332188446,29
28082599,337065278,2
28082599,39743812,8
28082599,54936590,8
28082599,725003596811620353,4
285655507,332188446,21
285655507,337065278,5
285655507,39743812,4
285655507,54936590,6
285655507,61121030,10
285655507,635895185,35
285655507,725003596811620353,2
29398579,332188446,12
29398579,337065278,1
29398579,39743812,4
29398579,54936590,3
29398579,635895185,10
29398579,725003596811620353,1
332188446,337065278,2
332188446,39743812,14
332188446,54936590,4
332188446,635895185,30
332188446,725003596811620353,2
337065278,355989081,12
337065278,39743812,1
337065278,54936590,1
337065278,61121030,3
337065278,635895185,3
337065278,725003596811620353,2
355989081,54936590,31
355989081,725003596811620353,16
39743812,54936590,4
39743812,635895185,20
39743812,725003596811620353,3
54936590,635895185,7
54936590,725003596811620353,4
61121030,635895185,15
61121030,725003596811620353,5
635895185,725003596811620353,2
103237946,122959195,13
103237946,18839785,22
1289235667516456962,134758540,8
1289235667516456962,318673863,133
1289235667516456962,75193964,54
134758540,147994804,10
134758540,318673863,14
134758540,322430350,2
134758540,75193964,12
147994804,75193964,59
318673863,322430350,36
318673863,702001481247911936,28
318673863,75193964,82
322430350,75193964,14
42043572,887606425479856128,6
75193964,887606425479856128,29
3489768920,797720168713441280,110
1349149096909668363,18839785,72
146360682,3241214268,43
1065563383,303783976,75
1065563383,3489768920,73
1065563383,70121276,3
18839785,70121276,24
303783976,3489768920,31
303783976,390677061,95
303783976,70121276,1
303783976,75193964,34
3489768920,70121276,9
390677061,70121276,8
61121030,70121276,1
70121276,75193964,5
1234525248491442179,1289235667516456962,15
1234525248491442179,1487431723,7
1234525248491442179,390677061,22
1234525248491442179,797720168713441280,33
1289235667516456962,1487431723,74
1487431723,797720168713441280,41
1134423305790795776,138822469,1
1134423305790795776,146360682,12
1134423305790795776,18839785,50
1134423305790795776,332188446,7
1134423305790795776,65851020,2
138822469,146360682,4
138822469,332188446,5
138822469,65851020,3
146360682,65851020,8
332188446,65851020,11
1065563383,225012752,2
146360682,225012752,1
18839785,225012752,7
225012752,355989081,6
1098694358037983233,1133737532443766784,4
1098694358037983233,1134423305790795776,1
1098694358037983233,1318769408613863426,3
1098694358037983233,1349124297034498049,3
1098694358037983233,147994804,4
1098694358037983233,18839785,17
1098694358037983233,1934388686,3
1098694358037983233,318673863,5
1098694358037983233,355989081,9
1098694358037983233,4255658358,3
1098694358037983233,44425241,4
1133737532443766784,1134423305790795776,12
1133737532443766784,1318769408613863426,11
1133737532443766784,1349124297034498049,31
1133737532443766784,1934388686,33
1133737532443766784,318673863,107
1133737532443766784,44425241,16
1134423305790795776,1318769408613863426,2
1134423305790795776,1349124297034498049,2
1134423305790795776,147994804,10
1134423305790795776,1934388686,11
1134423305790795776,318673863,7
1134423305790795776,355989081,41
1134423305790795776,4255658358,14
1134423305790795776,44425241,6
1318769408613863426,1349124297034498049,9
1318769408613863426,1934388686,7
1318769408613863426,355989081,32
1318769408613863426,4255658358,15
1318769408613863426,44425241,7
1349124297034498049,1934388686,14
1349124297034498049,4255658358,29
1349124297034498049,44425241,5
147994804,4255658358,71
147994804,44425241,12
1934388686,4255658358,67
1934388686,44425241,15
318673863,44425241,18
4255658358,44425241,21
18839785,39344374,3
39344374,937664212511309827,1
1115874631,1368737382,2
1115874631,18839785,8
1115874631,1934388686,1
1115874631,207809313,1
1115874631,3241214268,2
1115874631,355989081,5
1115874631,391901721,1
1115874631,50944856,4
1368737382,1934388686,52
1368737382,3241214268,32
1368737382,391901721,22
18839785,391901721,121
1934388686,207809313,52
1934388686,3241214268,20
1934388686,391901721,13
1934388686,50944856,29
207809313,3241214268,44
207809313,391901721,51
207809313,50944856,21
3241214268,391901721,22
3241214268,50944856,10
355989081,391901721,48
391901721,50944856,5
18839785,56039856,26
355989081,56039856,21
390677061,56039856,20
1133737532443766784,390677061,126
131188226,137656171,56
131188226,16404141,26
137656171,16404141,12
16404141,75193964,22
1234525248491442179,844191238991503360,1
18839785,844191238991503360,5
390677061,844191238991503360,1
18839785,44356836,41
1934388686,2686834802,14
1934388686,303783976,23
1934388686,44356836,2
1934388686,804003606001106944,4
2686834802,303783976,18
2686834802,44356836,5
2686834802,804003606001106944,6
303783976,44356836,3
303783976,804003606001106944,6
390677061,44356836,12
44356836,804003606001106944,4
1065563383,131188226,148
1065563383,2312262702,1
1065563383,391901721,44
1065563383,99146923,1
131188226,1642669674,45
131188226,2312262702,4
131188226,253512688,66
131188226,391901721,34
131188226,75489786,32
131188226,937664212511309827,22
131188226,99146923,2
146360682,1642669674,43
146360682,2312262702,5
146360682,253512688,44
146360682,391901721,36
146360682,75193964,79
146360682,75489786,23
146360682,937664212511309827,15
146360682,99146923,1
1642669674,2312262702,1
1642669674,253512688,27
1642669674,28082599,6
1642669674,390677061,60
1642669674,391901721,18
1642669674,75489786,4
1642669674,99146923,1
18839785,2312262702,19
18839785,99146923,11
2312262702,253512688,3
2312262702,28082599,2
2312262702,355989081,14
2312262702,390677061,5
2312262702,391901721,1
2312262702,75193964,5
2312262702,75489786,1
2312262702,937664212511309827,2
2312262702,99146923,1
253512688,390677061,76
253512688,391901721,11
253512688,937664212511309827,11
253512688,99146923,3
28082599,391901721,6
28082599,937664212511309827,7
28082599,99146923,1
355989081,99146923,4
390677061,391901721,48
390677061,75489786,45
390677061,99146923,3
391901721,75193964,15
391901721,75489786,14
391901721,937664212511309827,6
391901721,99146923,1
75193964,99146923,2
75489786,937664212511309827,5
75489786,99146923,1
937664212511309827,99146923,2
131188226,1318769408613863426,13
131188226,44425241,22
1318769408613863426,390677061,20
137656171,146360682,62
137656171,3489768920,47
1642669674,3489768920,30
134758540,3489768920,19
134758540,44588485,3
134758540,84021687,4
147994804,3489768920,68
147994804,44588485,5
147994804,84021687,12
18839785,44588485,72
18839785,84021687,85
3489768920,44588485,18
3489768920,84021687,27
390677061,44588485,21
390677061,84021687,22
44588485,84021687,3
1234525248491442179,1324334436,8
1234525248491442179,1642669674,2
1324334436,1642669674,42
1103843394109857793,18839785,15
1103843394109857793,355989081,8
122959195,355989081,107
122959195,61121030,74
122959195,797720168713441280,30
61121030,797720168713441280,31
122959195,1487431723,8
122959195,1642669674,12
122959195,240649814,26
122959195,887606425479856128,14
122959195,937664212511309827,30
1487431723,1642669674,7
1487431723,240649814,9
1487431723,887606425479856128,10
1487431723,937664212511309827,5
1642669674,240649814,24
1642669674,887606425479856128,25
240649814,887606425479856128,25
240649814,937664212511309827,17
887606425479856128,937664212511309827,14
104473820,134758540,8
104473820,18839785,48
104473820,29398579,3
104473820,54936590,1
134758540,54936590,1
147994804,1890327224,22
18839785,1890327224,62
1890327224,249520655,11
1890327224,390677061,29
1890327224,635895185,13
249520655,635895185,20
390677061,635895185,91
18839785,236457592,40
4255658358,817976607398731776,44
160509668,2222673457,3
160509668,236457592,1
160509668,303783976,6
160509668,390677061,11
160509668,974143844,2
18839785,2222673457,136
207809313,2222673457,37
207809313,236457592,7
207809313,303783976,36
207809313,974143844,50
2222673457,236457592,3
2222673457,303783976,11
2222673457,390677061,30
2222673457,974143844,6
236457592,303783976,9
236457592,390677061,14
236457592,974143844,9
390677061,974143844,72
2512765266,258370261,1
2289628938,77732185,7
1289235667516456962,249520655,31
1289235667516456962,3241214268,11
1289235667516456962,3582554773,11
